Shimmer_CB1A_Timestamp_Unix_CAL;Shimmer_CB1A_EMG_CH1_24BIT_CAL;Shimmer_CB1A_EMG_CH2_24BIT_CAL;
ms;mV;mV;
1574178732968.69;-4.91434374423946;15.5382683521432;
1574178732985.32;-4.90809320307889;15.5391338116885;
1574178733001.95;-4.91835851490798;15.5349747977624;
1574178733018.59;-4.92155590711704;15.556346840423;
1574178733035.22;-4.93653316535948;15.5407204875216;
1574178733051.85;-4.93124424591592;15.5448314203618;
1574178733068.48;-4.94232693620447;15.5818778970096;
1574178733085.11;-4.94391361203753;15.5499760965478;
1574178733101.75;-4.94203844968936;15.5346141896185;
1574178733118.38;-4.93941803051051;15.5535100563578;
1574178733135.01;-4.94917849093817;15.5512502453228;
1574178733151.64;-4.96773779007647;15.5366335952243;
1574178733168.27;-4.9454041256989;15.5551207727338;
1574178733184.91;-4.97362772309316;15.5306234594929;
1574178733201.54;-4.90525641901371;15.4965339696249;
1574178733218.17;-4.78555855578882;15.4322014767569;
1574178733234.8;-4.73863141599871;15.4228737461019;
1574178733251.43;-5.01216471340236;15.3957079325964;
1574178733268.07;-5.14645518618288;15.306397315629;
1574178733284.7;-5.0615920696567;15.431528341555;
1574178733301.33;-4.90049639151451;15.3969099597426;
1574178733317.96;-5.20186863762561;15.4735512105884;
1574178733334.59;-5.43777848535122;15.306709842687;
1574178733351.23;-5.78901081748932;15.1297233656712;
1574178733367.86;-5.99316310801066;15.0867388749209;
1574178733384.49;-5.47160352924707;15.1363825960615;
1574178733401.12;-4.42841225009111;15.2571142026322;
1574178733417.76;-4.61102421415141;15.0836136043406;
1574178733434.39;-5.35253072013824;14.9971878525243;
1574178733451.02;-5.48177267890446;15.0077416508685;
1574178733467.65;-5.48436905754038;15.2529071076203;
1574178733484.28;-5.59817698774858;15.4987216590311;
1574178733500.92;-5.43417240391243;16.1502924939345;
1574178733517.55;-5.47744538117791;15.1563122061466;
1574178733534.18;-5.34702543580835;15.1051779713445;
1574178733550.81;-5.27439895563113;14.8033489549179;
1574178733567.44;-5.36108915341963;14.8607577714234;
1574178733584.08;-5.3488765576136;15.0296185449304;
1574178733600.71;-5.26273929231238;14.8960252478948;
1574178733617.34;-5.20891251670271;14.9797344183605;
1574178733633.97;-5.15878798470354;15.0807287391896;
1574178733650.6;-4.95550115372751;15.1237853515687;
1574178733667.24;-5.07012646239517;15.1393395828413;
1574178733683.87;-4.98334010243497;15.0901526320163;
1574178733700.5;-5.06495774566624;14.9747099448891;
1574178733717.13;-4.95028435591273;14.8867936794115;
1574178733733.76;-4.92763816447713;14.9080455193574;
1574178733750.4;-4.85554057624426;15.0949367000584;
1574178733767.03;-4.79608831359009;15.3008439502133;
1574178733783.66;-4.70038291220461;15.3071666130026;
1574178733800.29;-4.73343865872685;15.1064280795767;
1574178733816.93;-4.78926079939931;14.8808797058518;
1574178733833.56;-4.772312216637;14.8014497520268;
1574178733850.19;-4.69918088505835;14.9096562357334;
1574178733866.82;-4.73896798359966;15.1187368375544;
1574178733883.45;-4.77017260831665;15.2161250769446;
1574178733900.09;-4.7102635753469;15.1885746147523;
1574178733916.72;-4.66485098976107;15.0418311407365;
1574178733933.35;-4.71812483288346;14.9256191562358;
1574178733949.98;-4.7535605931553;14.9224217640267;
1574178733966.61;-4.71954322491605;15.0089436780147;
1574178733983.25;-4.68230442392481;15.1038317009407;
1574178733999.88;-4.69107922209254;15.1087359716975;
1574178734016.51;-4.72497638761716;15.0440428706856;
1574178734033.14;-4.68254482935407;14.9924037844821;
1574178734049.77;-4.66083621909255;14.96189633551;
1574178734066.41;-4.64977756934693;14.9824509997111;
1574178734083.04;-4.68427574844469;15.0212283954495;
1574178734099.67;-4.64237308212595;15.0286569232134;
1574178734116.3;-4.64763796102658;15.0223102198812;
1574178734132.93;-4.62717945899719;14.9968512849233;
1574178734149.57;-4.631098067494;14.9743493367453;
1574178734166.2;-4.64270964972691;14.9803594724766;
1574178734182.83;-4.65843216480003;15.0206033413335;
1574178734199.46;-4.63754093299797;15.0229112334543;
1574178734216.1;-4.62975179709019;14.9874754731825;
1574178734232.73;-4.63535324359177;14.9670169711531;
1574178734249.36;-4.62561682370704;14.9726424581976;
1574178734265.99;-4.58847418488751;14.9910094329925;
1574178734282.62;-4.62282812072771;15.0012266637357;
1574178734299.26;-4.64069024412118;14.9721616473391;
1574178734315.89;-4.61943840417525;14.9784362290426;
1574178734332.52;-4.59419583410372;14.982475040254;
1574178734349.15;-4.62275599909894;14.9807681617063;
1574178734365.78;-4.58900307683187;14.9682670793852;
1574178734382.42;-4.62347721538669;14.965093727719;
1574178734399.05;-4.60499003787717;14.9686998091578;
1574178734415.68;-4.6030187133573;14.9740848907731;
1574178734432.31;-4.59390734758862;14.9608385516213;
1574178734448.94;-4.57700684591216;14.9540350779734;
1574178734465.58;-4.60547084873567;14.9630262410275;
1574178734482.21;-4.56808780448689;14.9728828636268;
1574178734498.84;-4.59224855012678;14.9640840249162;
1574178734515.47;-4.59354673944474;14.952568604855;
1574178734532.1;-4.56051503346543;14.9534100238574;
1574178734548.74;-4.58419496824681;14.9709596201928;
1574178734565.37;-4.5740979402182;14.9753109584623;
1574178734582.0;-4.57784826491454;14.9591797541594;
1574178734598.63;-4.59542190179291;14.9454045230632;
1574178734615.26;-4.59034934723568;14.9502366721912;
1574178734631.9;-4.57313631850119;14.9634108897143;
1574178734648.53;-4.56551546639388;14.9576411594122;
1574178734665.16;-4.61854890408702;14.9413657118518;
1574178734681.79;-4.60035021309259;14.9546601320895;
1574178734698.43;-4.5576301683144;14.9726424581976;
1574178734715.06;-4.58289677892885;14.9610068354217;
1574178734731.69;-4.55248549212839;14.9536023482008;
1574178734748.32;-4.57871372445985;14.9419667254249;
1574178734764.95;-4.58241596807034;14.9608625921642;
1574178734781.59;-4.57736745405604;14.9610549165076;
1574178734798.22;-4.56815992611566;14.9517512263955;
1574178734814.85;-4.53815732854493;14.9450919960052;
1574178734831.48;-4.60660075425316;14.9460295771793;
1574178734848.11;-4.56255847961408;14.9649254439186;
1574178734864.75;-4.56455384467687;14.9621367409392;
1574178734881.38;-4.54020077469358;14.9558381186928;
1574178734898.01;-4.58008403540659;14.9397790360187;
1574178734914.64;-4.57539612953617;14.9492510099313;
1574178734931.27;-4.59171965818242;14.9487221179869;
1574178734947.91;-4.57616542690978;14.9551649834909;
1574178734964.54;-4.52856515191775;14.955140942948;
1574178734981.17;-4.61313978192883;14.9542514428597;
1574178734997.8;-4.56892922348927;14.9540831590593;
1574178735014.43;-4.56147665518244;14.9516550642238;
1574178735031.07;-4.54387897776115;14.9449958338335;
1574178735047.7;-4.57717512971264;14.9405242928494;
1574178735064.33;-4.5303201115513;14.9470633205251;
1574178735080.96;-4.53611388239629;14.9498279829615;
1574178735097.6;-4.50750563631522;14.9483134287572;
1574178735114.23;-4.52495907047897;14.9452602798057;
1574178735130.86;-4.57037165606479;14.937110535754;
1574178735147.49;-4.53132981435416;14.9469431178105;
1574178735164.12;-4.52168955664113;14.947423928669;
1574178735180.76;-4.48144568778424;14.9452602798057;
1574178735197.39;-4.51428506942015;14.9472316043256;
1574178735214.02;-4.54536949142251;14.9380481169281;
1574178735230.65;-4.49687971634226;14.9475200908407;
1574178735247.28;-4.50582279831045;14.9462699826086;
1574178735263.92;-4.47632505214116;14.9400675225338;
1574178735280.55;-4.55613965465303;14.9403560090489;
1574178735297.18;-4.49483627019361;14.9446352256896;
1574178735313.81;-4.49151867526992;14.9397309549329;
1574178735330.44;-4.47185351115706;14.9379519547564;
1574178735347.08;-4.51962206994956;14.937110535754;
1574178735363.71;-4.50219267632874;14.9417744010815;
1574178735380.34;-4.50524582528025;14.9396107522183;
1574178735396.97;-4.49084554006802;14.9399713603621;
1574178735413.6;-4.44596184642655;14.9300906972199;
1574178735430.24;-4.51017413657993;14.9368941708677;
1574178735446.87;-4.52171359718405;14.9389376170164;
1574178735463.5;-4.47067552455372;14.9372547790116;
1574178735480.13;-4.4867346072278;14.9267009806674;
1574178735496.77;-4.44305294073259;14.940019441448;
1574178735513.4;-4.50380339270473;14.9253306697207;
1574178735530.03;-4.44483194090906;14.9289848322453;
1574178735546.66;-4.47892143077709;14.930379183735;
1574178735563.29;-4.43805250780414;14.9375192249838;
1574178735579.93;-4.43810058888999;14.9273260347834;
1574178735596.56;-4.46315083461811;14.925234507549;
1574178735613.19;-4.46137183444164;14.9237920749734;
1574178735629.82;-4.45202006324371;14.926821183382;
1574178735646.45;-4.43853331866264;14.9151374795203;
1574178735663.09;-4.4190845194361;14.915233641692;
1574178735679.72;-4.49423525662048;14.9203061962493;
1574178735696.35;-4.45319804984705;14.9148489930052;
1574178735712.98;-4.42023846549652;14.9120602900259;
1574178735729.61;-4.41978169518094;14.9064348029814;
1574178735746.25;-4.46379992927709;14.9200417502771;
1574178735762.88;-4.42495041190987;14.9167962769822;
1574178735779.51;-4.42817184466185;14.9192724529035;
1574178735796.14;-4.42302716847585;14.9128055468566;
1574178735812.77;-4.40540545051163;14.9160750606944;
1574178735829.41;-4.41891623563563;14.9206668043932;
1574178735846.04;-4.43372521007759;14.9245132912612;
1574178735862.67;-4.41112709972784;14.9222775207691;
1574178735879.3;-4.37852812352118;14.9107621007079;
1574178735895.94;-4.42728234457362;14.9218928720823;
1574178735912.57;-4.43437430473657;14.9156904120076;
1574178735929.2;-4.41946916812291;14.9163875877525;
1574178735945.83;-4.37513840696872;14.9114111953669;
1574178735962.46;-4.39706338211656;14.9166520337246;
1574178735979.1;-4.41730551925963;14.9193445745323;
1574178735995.73;-4.41555055962609;14.918142547386;
1574178736012.36;-4.41067032941226;14.917493452727;
1574178736028.99;-4.36585875739957;14.9130940333717;
1574178736045.62;-4.4098529509528;14.9243209669178;
1574178736062.26;-4.42870073660621;14.9318696973963;
1574178736078.89;-4.41105497809907;14.915233641692;
1574178736095.52;-4.36833493332087;14.9130699928288;
1574178736112.15;-4.35900720266587;14.9127093846849;
1574178736128.78;-4.41644005971433;14.9197051826761;
1574178736145.42;-4.35467990493932;14.9169405202397;
1574178736162.05;-4.40547757214041;14.9124930197986;
1574178736178.68;-4.35318939127796;14.9135988847731;
1574178736195.31;-4.38646150268652;14.9167001148105;
1574178736211.94;-4.35547324285586;14.9061463164663;
1574178736228.58;-4.37924933980894;14.9189358853025;
1574178736245.21;-4.39102920584232;14.9224938856555;
1574178736261.84;-4.32551872637098;14.9130940333717;
1574178736278.47;-4.35999286492581;14.9166520337246;
1574178736295.11;-4.38369684025012;14.9103293709353;
1574178736311.74;-4.38999546249653;14.9076368301277;
1574178736328.37;-4.36165166238765;14.9106418979933;
1574178736345.0;-4.35857447289322;14.9194647772469;
1574178736361.63;-4.36304601387731;14.9173492094695;
1574178736378.27;-4.36578663577079;14.9184310339011;
1574178736394.9;-4.35869467560784;14.9079974382715;
1574178736411.53;-4.29695856137576;14.9210754936229;
1574178736428.16;-4.36326237876364;14.9133344388009;
1574178736444.79;-4.38898575969367;14.9221573180545;
1574178736461.43;-4.34491944451167;14.9386972115871;
1574178736478.06;-4.37828771809193;14.9572324701825;
1574178736494.69;-4.39360154393532;14.8564304736968;
1574178736511.32;-4.34616955274378;15.0228631523684;
1574178736527.95;-4.39052435444089;14.8608298930522;
1574178736544.59;-4.41100689701322;14.8520070137986;
1574178736561.22;-4.37629235302913;14.9861532433216;
1574178736577.85;-4.40115027441386;14.8075560499298;
1574178736594.48;-4.50930867703462;14.9690363767588;
1574178736611.11;-4.33362038933679;14.686872524445;
1574178736627.75;-4.37727801528907;14.7361075563559;
1574178736644.38;-4.34895825572311;14.7900064535943;
1574178736661.01;-4.37410466362294;15.0759687116904;
1574178736677.64;-4.21329747199585;14.7387039349918;
1574178736694.28;-4.25154597578994;14.8918902745116;
1574178736710.91;-4.21471586402844;14.8434726210601;
1574178736727.54;-4.07501626908973;14.9643725114313;
1574178736744.17;-4.04763409069786;15.2405021874709;
1574178736760.8;-4.12146259802134;14.6925220520324;
1574178736777.44;-4.13309822079717;14.6890602138512;
1574178736794.07;-4.39691913885901;14.7936365755761;
1574178736810.7;-4.36220459487493;15.0250748823176;
1574178736827.33;-4.36196418944568;14.9746137827174;
1574178736843.96;-4.14100755941958;14.8659024476094;
1574178736860.6;-3.68183318954704;14.9902160950759;
1574178736877.23;-3.53910448619975;14.8496991216778;
1574178736893.86;-4.48971563455053;15.1055385794884;
1574178736910.49;-5.11825562933154;15.1340025823119;
1574178736927.12;-5.55521653754114;15.4143393533634;
1574178736943.76;-5.95724653688032;15.8893083599379;
1574178736960.39;-5.81543137416419;15.7916556745755;
1574178736977.02;-5.32418692002935;15.9118824297447;
1574178736993.65;-4.51988651592173;16.144041952774;
1574178737010.28;-4.30683922451805;16.0515339435975;
1574178737026.92;-4.4484861034337;16.2020037017668;
1574178737043.55;-4.72401476590015;16.1856561325776;
1574178737060.18;-4.79517477295893;16.0933885288304;
1574178737076.81;-4.90463136489765;16.1953925524623;
1574178737093.44;-4.84703022404872;16.317422348351;
1574178737110.08;-4.83020184400104;16.5397492893238;
1574178737126.71;-4.93819196282132;16.4541409159669;
1574178737143.34;-5.02579570124098;16.5933597000471;
1574178737159.97;-5.00238021243177;16.6378827855447;
1574178737176.61;-4.95384235626567;16.587950577889;
1574178737193.24;-4.88330740332294;16.5105400296696;
1574178737209.87;-4.84070756125938;16.5130642866768;
1574178737226.5;-4.82166745126257;16.5253009230257;
1574178737243.13;-4.80635362541918;16.5709539140408;
1574178737259.77;-4.79611235413301;16.5843685369931;
1574178737276.4;-4.78873190745496;16.6732223836449;
1574178737293.03;-4.7768799197928;16.4839752297372;
1574178737309.66;-4.77238433826578;16.5563132233993;
1574178737326.29;-4.7605083100607;16.5796565905797;
1574178737342.93;-4.75769556653844;16.5651601431958;
1574178737359.56;-4.74137203789219;16.5279934638333;
1574178737376.19;-4.72971237457343;16.5354700726831;
1574178737392.82;-4.71324460266963;16.504289488509;
1574178737409.45;-4.70055119600509;16.5170790573453;
1574178737426.09;-4.71211469715214;16.4838309864796;
1574178737442.72;-4.71415814330079;16.4832059323636;
1574178737459.35;-4.71903837351462;16.4929423522483;
1574178737475.98;-4.73199622615133;16.4998900691537;
1574178737492.61;-4.72766892842479;16.494961757854;
1574178737509.25;-4.73961707825864;16.4950098389399;
1574178737525.88;-4.75418564727135;16.4914037575011;
1574178737542.51;-4.75892163422763;16.5257817338842;
1574178737559.14;-4.769739878544;16.5119824622451;
1574178737575.78;-4.78394783941283;16.4914999196728;
1574178737592.41;-4.79200142129279;16.4894083924383;
1574178737609.04;-4.78793856953842;16.5100592188111;
1574178737625.67;-4.79279475920933;16.5288108422928;
1574178737642.3;-4.7854383530742;16.4683488768358;
1574178737658.94;-4.79397274581266;16.4756091207992;
1574178737675.57;-4.79130424554796;16.4890237437515;
1574178737692.2;-4.7861114882761;16.4787824724653;
1574178737708.83;-4.78452481244304;16.5266471934295;
1574178737725.46;-4.79702589476417;16.4785420670361;
1574178737742.1;-4.7927707186664;16.4403897254137;
1574178737758.73;-4.79726630019343;16.4519772671037;
1574178737775.36;-4.80483907121488;16.4558477945146;
1574178737791.99;-4.80082430054636;16.4654399711418;
1574178737808.62;-4.79846832733969;16.4512079697301;
1574178737825.26;-4.79983863828643;16.4266866159463;
1574178737841.89;-4.80964717979994;16.4179839394073;
1574178737858.52;-4.80414189547005;16.4270712646331;
1574178737875.15;-4.80414189547005;16.4475538072054;
1574178737891.78;-4.80212248986433;16.4330814003644;
1574178737908.42;-4.80510351718706;16.4386347657801;
1574178737925.05;-4.80522371990169;16.4017806134757;
1574178737941.68;-4.8013291519478;16.427431872777;
1574178737958.31;-4.8038053278691;16.4389472928382;
1574178737974.95;-4.80928657165606;16.4154596824002;
1574178737991.58;-4.80445442252808;16.4328409949352;
1574178738008.21;-4.81183486920614;16.4208447640155;
1574178738024.84;-4.81212335572124;16.4116372360751;
1574178738041.47;-4.81476781544302;16.4154837229431;
1574178738058.11;-4.81286861255192;16.4211572910735;
1574178738074.74;-4.82592262736034;16.4284175350369;
1574178738091.37;-4.8291200195694;16.4332496841649;
1574178738108.0;-4.82791799242314;16.3921403557627;
1574178738124.63;-4.82599474898912;16.3979341266077;
1574178738141.27;-4.83818330425222;16.4010834377309;
1574178738157.9;-4.83508207421486;16.3860340578597;
1574178738174.53;-4.82976911422838;16.3986072618096;
1574178738191.16;-4.82738910047878;16.3911306529598;
1574178738207.79;-4.82594666790326;16.394279964083;
1574178738224.43;-4.84029887202965;16.3957945182873;
1574178738241.06;-4.83513015530072;16.3960830048024;
1574178738257.69;-4.83791885828005;16.3877649769503;
1574178738274.32;-4.83604369593188;16.379182503126;
1574178738290.95;-4.83962573682774;16.3908662069876;
1574178738307.59;-4.84698214296287;16.3525936626506;
1574178738324.22;-4.8452993049581;16.3784132057524;
1574178738340.85;-4.84570799418783;16.3720424618772;
1574178738357.48;-4.84909771074029;16.396539775118;
1574178738374.12;-4.85575694113059;16.3428572427659;
1574178738390.75;-4.86609437458846;16.3559593386602;
1574178738407.38;-4.86232000934919;16.3907700448159;
1574178738424.01;-4.86342587432375;16.3691095156403;
1574178738440.64;-4.86703195576254;16.3512714327897;
1574178738457.28;-4.87482109167033;16.3529783113374;
1574178738473.91;-4.87895606505347;16.3601423931292;
1574178738490.54;-4.87335461855188;16.3723309483923;
1574178738507.17;-4.8677531720503;16.3596856228136;
1574178738523.8;-4.8790762677681;16.3310773767325;
1574178738540.44;-4.88152840314647;16.3474970675505;
1574178738557.07;-4.8857354981584;16.3725953943644;
1574178738573.7;-4.88429306558288;16.3449487700004;
1574178738590.33;-4.88224961943423;16.3600221904145;
1574178738606.96;-4.89138502574583;16.3278078628947;
1574178738623.6;-4.89412564763931;16.3589644065258;
1574178738640.23;-4.89150522846046;16.3451410943438;
1574178738656.86;-4.88645671444615;16.3808893816737;
1574178738673.49;-4.89756344527762;16.3548053925998;
1574178738690.12;-4.89244280963454;16.3221823758502;
1574178738706.76;-4.88741833616316;16.3331448634241;
1574178738723.39;-4.88333144386587;16.3636282718533;
1574178738740.02;-4.87756171356381;16.3414388507333;
1574178738756.65;-4.8908801743444;16.3211486325044;
1574178738773.28;-4.88474983589846;16.3263894708621;
1574178738789.92;-4.88460559264091;16.3206678216459;
1574178738806.55;-4.87515765927128;16.3676670830648;
1574178738823.18;-4.88648075498908;16.3112679693621;
1574178738839.81;-4.88503832241356;16.346030594432;
1574178738856.45;-4.88176880857573;16.3376164044082;
1574178738873.08;-4.88001384894218;16.2970119274074;
1574178738889.71;-4.8725131995495;16.3241056192842;
1574178738906.34;-4.87979748405586;16.3235046057111;
1574178738922.97;-4.88249002486348;16.3141528345131;
1574178738939.61;-4.88357184929512;16.3176387132373;
1574178738956.24;-4.87900414613932;16.3132873749678;
1574178738972.87;-4.88688944421881;16.3076378473804;
1574178738989.5;-4.87792232170768;16.3263654303192;
1574178739006.13;-4.88999067425617;16.3175906321514;
1574178739022.77;-4.88398053852485;16.3156433481745;
1574178739039.4;-4.88210537617668;16.3128065641093;
1574178739056.03;-4.89246685017747;16.308407144754;
1574178739072.66;-4.90059255368621;16.3272308898645;
1574178739089.29;-4.89285149886427;16.3256442140314;
1574178739105.93;-4.89301978266475;16.3275674574654;
1574178739122.56;-4.89071189054392;16.2898959267015;
1574178739139.19;-4.89809233722198;16.328985849498;
1574178739155.82;-4.89386120166713;16.3329044579948;
1574178739172.45;-4.90253983766316;16.3126863613947;
1574178739189.09;-4.92388783978079;16.345405540316;
1574178739205.72;-4.91939225825376;16.3150663751443;
1574178739222.35;-4.9115310007172;16.3075176446658;
1574178739238.98;-4.8818409302045;16.3147057670004;
1574178739255.62;-4.77332191943986;16.2867706561213;
1574178739272.25;-4.85279995435078;16.2846550883438;
1574178739288.88;-5.00125030691429;16.3044164146284;
1574178739305.51;-4.91215605483326;16.2775871687238;
1574178739322.14;-4.90472752706935;16.1927240521976;
1574178739338.78;-5.09315730251757;16.1883967544711;
1574178739355.41;-5.06483754295161;16.0454516862375;
1574178739372.04;-5.05300959583238;16.1016584755967;
1574178739388.67;-5.15852353873136;16.2691008570712;
1574178739405.3;-5.51187143864689;15.9822731394299;
1574178739421.94;-5.77018707237884;15.8820000348886;
1574178739438.57;-5.37909552007065;15.850675207457;
1574178739455.2;-5.04247983803111;15.9201042954251;
1574178739471.83;-4.73476088858774;15.9083003888488;
1574178739488.46;-4.79507861078723;15.9883073157041;
1574178739505.1;-5.05637527184192;15.8153596498998;
1574178739521.73;-5.18189094645472;15.7058790174181;
1574178739538.36;-5.49424972068267;16.0815365411683;
1574178739554.99;-5.63642549154268;16.5761226307697;
1574178739571.62;-5.7256159057954;16.0344411175777;
1574178739588.26;-5.28444790257389;15.8318514623465;
1574178739604.89;-5.07546346292458;15.4163106778833;
1574178739621.52;-5.1935746503164;15.2824529348754;
1574178739638.15;-5.32637460943555;15.4453997348229;
1574178739654.79;-5.40133302227652;15.4874226038562;
1574178739671.42;-5.2736056177146;15.4399906126647;
1574178739688.05;-5.18530470355011;15.648349998198;
1574178739704.68;-5.02358397129186;15.735521006845;
1574178739721.31;-4.99740382004624;15.7250152895866;
1574178739737.95;-4.90641036507412;15.6436620923275;
1574178739754.58;-4.98074372379904;15.5403117982918;
1574178739771.21;-4.95439528875295;15.4851387522783;
1574178739787.84;-4.90737198679113;15.4982889292585;
1574178739804.47;-4.85549249515841;15.6304157531757;
1574178739821.11;-4.851766211005;15.7352325203299;
1574178739837.74;-4.77082170297564;15.7376365746224;
1574178739854.37;-4.69091093829206;15.6458497817337;
1574178739871.0;-4.78935696157101;15.5878399516551;
1574178739887.63;-4.73516957781747;15.6067358183943;
1574178739904.27;-4.7085566967992;15.633228496698;
1574178739920.9;-4.68189573469509;15.5775986803689;
1574178739937.53;-4.68201593740971;15.5143480119325;
1574178739954.16;-4.71819695451223;15.5253826211352;
1574178739970.79;-4.64499350130481;15.5919989655811;
1574178739987.43;-4.6691542469447;15.6527494175533;
1574178740004.06;-4.64112297389384;15.632242834438;
1574178740020.69;-4.6533596102428;15.5544957186177;
1574178740037.32;-4.66251905709732;15.5022556188411;
1574178740053.96;-4.65655700245186;15.5117516332966;
1574178740070.59;-4.63540132467763;15.5429562580136;
1574178740087.22;-4.61624101196619;15.5609385841217;
1574178740103.85;-4.5968402938255;15.5737521935009;
1574178740120.48;-4.60511024059179;15.5648091115327;
1574178740137.12;-4.61499090373408;15.5519714616106;
1574178740153.75;-4.60277830792804;15.5287723376877;
1574178740170.38;-4.5779925081721;15.5070637274262;
1574178740187.01;-4.56989084520628;15.513218106415;
1574178740203.64;-4.57080438583744;15.5180742960859;
1574178740220.28;-4.57255934547099;15.5269692969683;
1574178740236.91;-4.58443537367607;15.5104534439786;
1574178740253.54;-4.56763103417131;15.491677779954;
1574178740270.17;-4.55856774948848;15.4974234697131;
1574178740286.8;-4.57796846762917;15.5025921864421;
1574178740303.44;-4.55378368144636;15.4950915370494;
1574178740320.07;-4.51039050146625;15.4982408481726;
1574178740336.7;-4.56900134511805;15.4832155088443;
1574178740353.33;-4.48192649864274;15.4887688742601;
1574178740369.96;-4.59073399592249;15.4716279671543;
1574178740386.6;-4.57070822366574;15.4664111693396;
1574178740403.23;-4.54599454553857;15.475282129679;
1574178740419.86;-4.55373560036051;15.4676372370287;
1574178740436.49;-4.55020164055049;15.4591509253761;
1574178740453.12;-4.4736084707906;15.4454718564517;
1574178740469.76;-4.54976891077784;15.4520830057561;
1574178740486.39;-4.52796413834462;15.4502318839509;
1574178740503.02;-4.53587347696703;15.4564583845685;
1574178740519.65;-4.51863640768962;15.4405916262378;
1574178740536.29;-4.49014836432318;15.4334996660749;
1574178740552.92;-4.55445681664826;15.4314081388404;
1574178740569.55;-4.49046089138121;15.4300859089795;
1574178740586.18;-4.51567942090981;15.429605098121;
1574178740602.81;-4.48577298551079;15.4401588964652;
1574178740619.45;-4.50517370365147;15.4088581095765;
1574178740636.08;-4.51541497493763;15.4177531104588;
1574178740652.71;-4.51536689385178;15.4143153128205;
1574178740669.34;-4.51130404209741;15.4008045276965;
1574178740685.97;-4.51286667738756;15.3920297295288;
1574178740702.61;-4.50447652790664;15.3962849056266;
1574178740719.24;-4.49911548683431;15.4003477573809;
1574178740735.87;-4.53306073344478;15.388760215691;
1574178740752.5;-4.49767305425879;15.3790237958062;
1574178740769.13;-4.48021962009505;15.3721962816154;
1574178740785.77;-4.47038703803862;15.3848656477371;
1574178740802.4;-4.46906480817773;15.38037006621;
1574178740819.03;-4.47002642989474;15.3772688361727;
1574178740835.66;-4.45882353689156;15.3596471182085;
1574178740852.3;-4.42168089807203;15.3663063485988;
1574178740868.93;-4.48519601248058;15.3645273484223;
1574178740885.56;-4.46868015949092;15.3583970099763;
1574178740902.19;-4.4487745899488;15.3531561716186;
1574178740918.82;-4.47344018699013;15.3432274273905;
1574178740935.46;-4.42519081733912;15.3503674686393;
1574178740952.09;-4.43853331866264;15.3452949140821;
1574178740968.72;-4.46557892945356;15.3307023045264;
1574178740985.35;-4.45687625291462;15.3366162780861;
1574178741001.98;-4.42134433047108;15.3342362643365;
1574178741018.62;-4.43975938635183;15.3246681282522;
1574178741035.25;-4.38513927282563;15.3271683447164;
1574178741051.88;-4.43879776463482;15.3186820330638;
1574178741068.51;-4.42358010096313;15.3136094785066;
1574178741085.14;-4.4049005991102;15.31733576266;
1574178741101.78;-4.4189883572644;15.3198119385813;
1574178741118.41;-4.42254635761734;15.3185618303492;
1574178741135.04;-4.41110305918492;15.3094264240376;
1574178741151.67;-4.39939531478031;15.3006997069557;
1574178741168.3;-4.36155550021595;15.2956031118556;
1574178741184.94;-4.4232675739051;15.3070704508309;
1574178741201.57;-4.40939618063722;15.3064694372578;
1574178741218.2;-4.40583818028428;15.296107963257;
1574178741234.83;-4.35879083777954;15.2881265030058;
1574178741251.47;-4.42771507434627;15.291275814129;
1574178741268.1;-4.41973361409509;15.2956271523985;
1574178741284.73;-4.39999632835345;15.2733896501926;
1574178741301.36;-4.37956186686697;15.2721395419605;
1574178741317.99;-4.36302197333439;15.2750003665686;
1574178741334.63;-4.42139241155693;15.272932879877;
1574178741351.26;-4.38384108350767;15.262331000447;
1574178741367.89;-4.39247163841784;15.2624752437045;
1574178741384.52;-4.39826540926283;15.2482432422928;
1574178741401.15;-4.40165512581529;15.2580758243492;
1574178741417.79;-4.39619792257125;15.2549505537689;
1574178741434.42;-4.37936954252357;15.2520656886179;
1574178741451.05;-4.36989756861101;15.2363191330019;
1574178741467.68;-4.40838647783436;15.2361268086585;
1574178741484.31;-4.39047627335504;15.2493010261815;
1574178741500.95;-4.3890098002366;15.2346122544542;
1574178741517.58;-4.36867150092183;15.2332659840504;
1574178741534.21;-4.36648381151563;15.2239622939383;
1574178741550.84;-4.38578836748461;15.2267509969176;
1574178741567.47;-4.36256520301881;15.2161491174876;
1574178741584.11;-4.37006585241149;15.2182166041791;
1574178741600.74;-4.34191437664601;15.2270154428898;
1574178741617.37;-4.38677402974455;15.1994890212404;
1574178741634.0;-4.35792537823423;15.1992245752682;
1574178741650.63;-4.36557027088447;15.2020613593334;
1574178741667.27;-4.3479004718344;15.2023017647626;
1574178741683.9;-4.31662372548863;15.2004506429574;
1574178741700.53;-4.34179417393138;15.1866032902324;
1574178741717.16;-4.33511090299816;15.2069415895472;
1574178741733.8;-4.33561575439959;15.1879014795504;
1574178741750.43;-4.35763689171913;15.176434140575;
1574178741767.06;-4.34927078278114;15.1745349376839;
1574178741783.69;-4.36602704120005;15.1823240735917;
1574178741800.32;-4.33390887585189;15.18674753349;
1574178741816.96;-4.33491857865476;15.1752080728858;
1574178741833.59;-4.31568614431454;15.1662409503747;
1574178741850.22;-4.34523197156969;15.156167962889;
1574178741866.85;-4.33676970046;15.16809207218;
1574178741883.48;-4.31804211752122;15.1722030050202;
